state_code,district_code,district_name,area_type,age_group,total_population,total_males,total_females,illiterate_population,illiterate_males,illiterate_females,literate_population,literate_males,literate_females
10,235,aurangabad,Rural,35-39,143520,74020,69500,54550,16276,38274,88970,57744,31226
10,235,aurangabad,Rural,40-44,113681,61273,52408,48969,16371,32598,64712,44902,19810
10,235,aurangabad,Rural,45-49,93100,48065,45035,45827,14497,31330,47273,33568,13705
10,235,aurangabad,Rural,50-54,70217,39725,30492,35713,13779,21934,34504,25946,8558
10,235,aurangabad,Rural,55-59,59549,27720,31829,34222,9363,24859,25327,18357,6970
10,235,aurangabad,Rural,60-64,66258,35347,30911,39365,14541,24824,26893,20806,6087
10,235,aurangabad,Rural,65-69,47759,24848,22911,29674,10691,18983,18085,14157,3928
10,235,aurangabad,Rural,70-74,33902,19834,14068,21998,9912,12086,11904,9922,1982
10,235,aurangabad,Rural,75-79,14396,7861,6535,9352,3810,5542,5044,4051,993
10,235,aurangabad,Rural,80+,18458,10304,8154,11368,4980,6388,7090,5324,1766
10,235,aurangabad,Rural,Age not stated,7090,3952,3138,2693,1195,1498,4397,2757,1640
10,235,aurangabad,Urban,All ages,236854,124065,112789,78890,34904,43986,157964,89161,68803
10,235,aurangabad,Urban,0-6,37074,19177,17897,37074,19177,17897,0,0,0
10,235,aurangabad,Urban,7,5442,2842,2600,1576,738,838,3866,2104,1762
10,235,aurangabad,Urban,8,7143,3706,3437,1292,623,669,5851,3083,2768
10,235,aurangabad,Urban,9,4978,2601,2377,610,298,312,4368,2303,2065
10,235,aurangabad,Urban,10,7745,4156,3589,960,481,479,6785,3675,3110
10,235,aurangabad,Urban,11,5206,2788,2418,495,252,243,4711,2536,2175
10,235,aurangabad,Urban,12,7065,3732,3333,703,359,344,6362,3373,2989
10,235,aurangabad,Urban,13,5197,2596,2601,456,221,235,4741,2375,2366
10,235,aurangabad,Urban,14,6030,3116,2914,590,276,314,5440,2840,2600
10,235,aurangabad,Urban,15,5945,3116,2829,646,351,295,5299,2765,2534
10,235,aurangabad,Urban,16,5790,3007,2783,634,308,326,5156,2699,2457
10,235,aurangabad,Urban,17,4143,2199,1944,409,212,197,3734,1987,1747
10,235,aurangabad,Urban,18,6486,3494,2992,800,376,424,5686,3118,2568
10,235,aurangabad,Urban,19,3719,1974,1745,474,215,259,3245,1759,1486
10,235,aurangabad,Urban,20-24,20828,11037,9791,3124,1307,1817,17704,9730,7974
10,235,aurangabad,Urban,25-29,18117,9271,8846,3317,1174,2143,14800,8097,6703
10,235,aurangabad,Urban,30-34,16716,8439,8277,3414,1138,2276,13302,7301,6001
10,235,aurangabad,Urban,35-39,15442,7984,7458,3651,1222,2429,11791,6762,5029
10,235,aurangabad,Urban,40-44,12697,6787,5910,3422,1211,2211,9275,5576,3699
10,235,aurangabad,Urban,45-49,10187,5547,4640,3089,1044,2045,7098,4503,2595
10,235,aurangabad,Urban,50-54,7813,4290,3523,2491,895,1596,5322,3395,1927
10,235,aurangabad,Urban,55-59,6288,3150,3138,2250,545,1705,4038,2605,1433
10,235,aurangabad,Urban,60-64,6159,3254,2905,2585,825,1760,3574,2429,1145
10,235,aurangabad,Urban,65-69,4353,2301,2052,1907,598,1309,2446,1703,743
10,235,aurangabad,Urban,70-74,2989,1740,1249,1379,506,873,1610,1234,376
10,235,aurangabad,Urban,75-79,1235,667,568,601,201,400,634,466,168
10,235,aurangabad,Urban,80+,1572,815,757,750,264,486,822,551,271
10,235,aurangabad,Urban,Age not stated,495,279,216,191,87,104,304,192,112
10,236,gaya,Total,All ages,4391418,2266566,2124852,2093805,897763,1196042,2297613,1368803,928810
10,236,gaya,Total,0-6,783059,399426,383633,783059,399426,383633,0,0,0
10,236,gaya,Total,7,113774,58013,55761,35852,17047,18805,77922,40966,36956
10,236,gaya,Total,8,136804,70320,66484,30116,14226,15890,106688,56094,50594
10,236,gaya,Total,9,107145,55225,51920,19634,9103,10531,87511,46122,41389
10,236,gaya,Total,10,156253,82025,74228,28506,13374,15132,127747,68651,59096
10,236,gaya,Total,11,106773,55860,50913,17221,7880,9341,89552,47980,41572
10,236,gaya,Total,12,128336,67352,60984,18799,8389,10410,109537,58963,50574
10,236,gaya,Total,13,90212,46265,43947,12268,5090,7178,77944,41175,36769
10,236,gaya,Total,14,94168,48559,45609,13941,5911,8030,80227,42648,37579
10,236,gaya,Total,15,97444,52436,45008,17509,7892,9617,79935,44544,35391
10,236,gaya,Total,16,85162,45208,39954,15736,6824,8912,69426,38384,31042
10,236,gaya,Total,17,63041,33159,29882,12375,4749,7626,50666,28410,22256
10,236,gaya,Total,18,96021,49320,46701,24060,8219,15841,71961,41101,30860
10,236,gaya,Total,19,66758,33371,33387,18087,5729,12358,48671,27642,21029
10,236,gaya,Total,20-24,353243,181031,172212,112670,37730,74940,240573,143301,97272
10,236,gaya,Total,25-29,331833,165836,165997,125283,41532,83751,206550,124304,82246
10,236,gaya,Total,30-34,294317,147701,146616,121922,41929,79993,172395,105772,66623
10,236,gaya,Total,35-39,261826,134516,127310,118261,42025,76236,143565,92491,51074
10,236,gaya,Total,40-44,209383,112016,97367,103234,39467,63767,106149,72549,33600
10,236,gaya,Total,45-49,171104,89003,82101,91554,33640,57914,79550,55363,24187
10,236,gaya,Total,50-54,129302,71584,57718,71784,29755,42029,57518,41829,15689
10,236,gaya,Total,55-59,108584,51455,57129,65287,20788,44499,43297,30667,12630
10,236,gaya,Total,60-64,112372,59499,52873,70783,28117,42666,41589,31382,10207
10,236,gaya,Total,65-69,77706,40382,37324,50067,19263,30804,27639,21119,6520
10,236,gaya,Total,70-74,54164,30942,23222,35673,16205,19468,18491,14737,3754
10,236,gaya,Total,75-79,22847,12019,10828,15084,5915,9169,7763,6104,1659
10,236,gaya,Total,80+,32358,17329,15029,20215,8588,11627,12143,8741,3402
10,236,gaya,Total,Age not stated,107429,56714,50715,44825,18950,25875,62604,37764,24840
10,236,gaya,Rural,All ages,3809817,1960592,1849225,1913909,817175,1096734,1895908,1143417,752491
10,236,gaya,Rural,0-6,702181,357342,344839,702181,357342,344839,0,0,0
10,236,gaya,Rural,7,101687,51688,49999,33049,15634,17415,68638,36054,32584
10,236,gaya,Rural,8,122770,62988,59782,27788,13067,14721,94982,49921,45061
10,236,gaya,Rural,9,95815,49215,46600,18058,8323,9735,77757,40892,36865
10,236,gaya,Rural,10,139914,73235,66679,26425,12286,14139,113489,60949,52540
10,236,gaya,Rural,11,94790,49554,45236,15907,7246,8661,78883,42308,36575
10,236,gaya,Rural,12,113326,59498,53828,17252,7635,9617,96074,51863,44211
10,236,gaya,Rural,13,78719,40429,38290,11260,4622,6638,67459,35807,31652
10,236,gaya,Rural,14,81288,41970,39318,12699,5298,7401,68589,36672,31917
10,236,gaya,Rural,15,84136,45450,38686,16065,7189,8876,68071,38261,29810
10,236,gaya,Rural,16,72396,38533,33863,14348,6132,8216,58048,32401,25647
10,236,gaya,Rural,17,52373,27478,24895,11181,4150,7031,41192,23328,17864
10,236,gaya,Rural,18,81404,41522,39882,22167,7321,14846,59237,34201,25036
10,236,gaya,Rural,19,56089,27701,28388,16675,5129,11546,39414,22572,16842
10,236,gaya,Rural,20-24,299125,151819,147306,104741,34403,70338,194384,117416,76968
10,236,gaya,Rural,25-29,283712,140995,142717,116725,38244,78481,166987,102751,64236
10,236,gaya,Rural,30-34,252717,126496,126221,113371,38759,74612,139346,87737,51609
10,236,gaya,Rural,35-39,224303,115171,109132,109652,38960,70692,114651,76211,38440
10,236,gaya,Rural,40-44,178627,95323,83304,95529,36547,58982,83098,58776,24322
10,236,gaya,Rural,45-49,145048,75153,69895,84597,31298,53299,60451,43855,16596
10,236,gaya,Rural,50-54,109599,60825,48774,66136,27709,38427,43463,33116,10347
10,236,gaya,Rural,55-59,92815,43358,49457,60454,19509,40945,32361,23849,8512
10,236,gaya,Rural,60-64,97906,51838,46068,65595,26380,39215,32311,25458,6853
10,236,gaya,Rural,65-69,68288,35307,32981,46745,18193,28552,21543,17114,4429
10,236,gaya,Rural,70-74,47598,27274,20324,33084,15333,17751,14514,11941,2573
10,236,gaya,Rural,75-79,19854,10454,9400,13930,5585,8345,5924,4869,1055
10,236,gaya,Rural,80+,27920,15059,12861,18562,8038,10524,9358,7021,2337
10,236,gaya,Rural,Age not stated,85417,44917,40500,39733,16843,22890,45684,28074,17610
10,236,gaya,Urban,All ages,581601,305974,275627,179896,80588,99308,401705,225386,176319
10,236,gaya,Urban,0-6,80878,42084,38794,80878,42084,38794,0,0,0
10,236,gaya,Urban,7,12087,6325,5762,2803,1413,1390,9284,4912,4372
10,236,gaya,Urban,8,14034,7332,6702,2328,1159,1169,11706,6173,5533
10,236,gaya,Urban,9,11330,6010,5320,1576,780,796,9754,5230,4524
10,236,gaya,Urban,10,16339,8790,7549,2081,1088,993,14258,7702,6556
10,236,gaya,Urban,11,11983,6306,5677,1314,634,680,10669,5672,4997
10,236,gaya,Urban,12,15010,7854,7156,1547,754,793,13463,7100,6363
10,236,gaya,Urban,13,11493,5836,5657,1008,468,540,10485,5368,5117
10,236,gaya,Urban,14,12880,6589,6291,1242,613,629,11638,5976,5662
10,236,gaya,Urban,15,13308,6986,6322,1444,703,741,11864,6283,5581
10,236,gaya,Urban,16,12766,6675,6091,1388,692,696,11378,5983,5395
10,236,gaya,Urban,17,10668,5681,4987,1194,599,595,9474,5082,4392
10,236,gaya,Urban,18,14617,7798,6819,1893,898,995,12724,6900,5824
10,236,gaya,Urban,19,10669,5670,4999,1412,600,812,9257,5070,4187
10,236,gaya,Urban,20-24,54118,29212,24906,7929,3327,4602,46189,25885,20304
10,236,gaya,Urban,25-29,48121,24841,23280,8558,3288,5270,39563,21553,18010
10,236,gaya,Urban,30-34,41600,21205,20395,8551,3170,5381,33049,18035,15014
10,236,gaya,Urban,35-39,37523,19345,18178,8609,3065,5544,28914,16280,12634
10,236,gaya,Urban,40-44,30756,16693,14063,7705,2920,4785,23051,13773,9278
10,236,gaya,Urban,45-49,26056,13850,12206,6957,2342,4615,19099,11508,7591
10,236,gaya,Urban,50-54,19703,10759,8944,5648,2046,3602,14055,8713,5342
10,236,gaya,Urban,55-59,15769,8097,7672,4833,1279,3554,10936,6818,4118
10,236,gaya,Urban,60-64,14466,7661,6805,5188,1737,3451,9278,5924,3354
10,236,gaya,Urban,65-69,9418,5075,4343,3322,1070,2252,6096,4005,2091
10,236,gaya,Urban,70-74,6566,3668,2898,2589,872,1717,3977,2796,1181
10,236,gaya,Urban,75-79,2993,1565,1428,1154,330,824,1839,1235,604
10,236,gaya,Urban,80+,4438,2270,2168,1653,550,1103,2785,1720,1065
10,236,gaya,Urban,Age not stated,22012,11797,10215,5092,2107,2985,16920,9690,7230
10,237,nawada,Total,All ages,2219146,1144668,1074478,1128134,485194,642940,1091012,659474,431538
10,237,nawada,Total,0-6,393547,202310,191237,393547,202310,191237,0,0,0
10,237,nawada,Total,7,56249,29028,27221,21635,10502,11133,34614,18526,16088
10,237,nawada,Total,8,80199,41381,38818,22547,10559,11988,57652,30822,26830
10,237,nawada,Total,9,53897,28075,25822,13180,6138,7042,40717,21937,18780
10,237,nawada,Total,10,86925,45843,41082,20065,9360,10705,66860,36483,30377
10,237,nawada,Total,11,48975,25733,23242,9842,4510,5332,39133,21223,17910
10,237,nawada,Total,12,71044,37070,33974,13825,6054,7771,57219,31016,26203
10,237,nawada,Total,13,44934,23054,21880,8211,3452,4759,36723,19602,17121
10,237,nawada,Total,14,49756,25675,24081,9803,4153,5650,39953,21522,18431
10,237,nawada,Total,15,50827,27585,23242,11878,5355,6523,38949,22230,16719
10,237,nawada,Total,16,46261,24475,21786,10933,4707,6226,35328,19768,15560
10,237,nawada,Total,17,30250,15589,14661,7198,2742,4456,23052,12847,10205
10,237,nawada,Total,18,53464,27409,26055,15860,5595,10265,37604,21814,15790
10,237,nawada,Total,19,30982,15052,15930,9734,3147,6587,21248,11905,9343
10,237,nawada,Total,20-24,178115,90908,87207,64823,22482,42341,113292,68426,44866
10,237,nawada,Total,25-29,165356,82315,83041,68730,23301,45429,96626,59014,37612
10,237,nawada,Total,30-34,148373,74292,74081,65899,23151,42748,82474,51141,31333
10,237,nawada,Total,35-39,133664,67490,66174,63660,22118,41542,70004,45372,24632
10,237,nawada,Total,40-44,111103,58989,52114,57436,22002,35434,53667,36987,16680
10,237,nawada,Total,45-49,92488,47658,44830,52438,19110,33328,40050,28548,11502
10,237,nawada,Total,50-54,70521,39196,31325,41740,17696,24044,28781,21500,7281
10,237,nawada,Total,55-59,58769,27881,30888,36859,11978,24881,21910,15903,6007
10,237,nawada,Total,60-64,59934,32054,27880,38983,16044,22939,20951,16010,4941
10,237,nawada,Total,65-69,41451,20995,20456,27613,10338,17275,13838,10657,3181
10,237,nawada,Total,70-74,30238,17420,12818,20833,9552,11281,9405,7868,1537
10,237,nawada,Total,75-79,12114,6421,5693,8419,3389,5030,3695,3032,663
10,237,nawada,Total,80+,15778,8540,7238,10813,4668,6145,4965,3872,1093
10,237,nawada,Total,Age not stated,3932,2230,1702,1630,781,849,2302,1449,853
10,237,nawada,Rural,All ages,2003567,1031656,971911,1049475,449576,599899,954092,582080,372012
10,237,nawada,Rural,0-6,360402,185097,175305,360402,185097,175305,0,0,0
10,237,nawada,Rural,7,51341,26457,24884,20183,9786,10397,31158,16671,14487
10,237,nawada,Rural,8,73339,37820,35519,20988,9820,11168,52351,28000,24351
10,237,nawada,Rural,9,49305,25610,23695,12328,5722,6606,36977,19888,17089
10,237,nawada,Rural,10,79458,41848,37610,18827,8723,10104,60631,33125,27506
10,237,nawada,Rural,11,44590,23379,21211,9285,4237,5048,35305,19142,16163
10,237,nawada,Rural,12,64299,33554,30745,12927,5604,7323,51372,27950,23422
10,237,nawada,Rural,13,40426,20791,19635,7674,3186,4488,32752,17605,15147
10,237,nawada,Rural,14,44374,22925,21449,9131,3816,5315,35243,19109,16134
10,237,nawada,Rural,15,45739,24915,20824,11147,4990,6157,34592,19925,14667
10,237,nawada,Rural,16,41045,21799,19246,10171,4331,5840,30874,17468,13406
10,237,nawada,Rural,17,26546,13660,12886,6742,2532,4210,19804,11128,8676
10,237,nawada,Rural,18,47456,24227,23229,14801,5124,9677,32655,19103,13552
10,237,nawada,Rural,19,27478,13209,14269,9227,2924,6303,18251,10285,7966
10,237,nawada,Rural,20-24,158753,80620,78133,61143,20929,40214,97610,59691,37919
10,237,nawada,Rural,25-29,148034,73357,74677,64749,21810,42939,83285,51547,31738
10,237,nawada,Rural,30-34,133219,66554,66665,61822,21572,40250,71397,44982,26415
10,237,nawada,Rural,35-39,119916,60363,59553,59733,20608,39125,60183,39755,20428
10,237,nawada,Rural,40-44,99596,52832,46764,53803,20584,33219,45793,32248,13545
10,237,nawada,Rural,45-49,82989,42603,40386,49166,17913,31253,33823,24690,9133
10,237,nawada,Rural,50-54,63503,35336,28167,39140,16670,22470,24363,18666,5697
10,237,nawada,Rural,55-59,52989,24978,28011,34647,11308,23339,18342,13670,4672
10,237,nawada,Rural,60-64,54364,29084,25280,36510,15166,21344,17854,13918,3936
10,237,nawada,Rural,65-69,37740,19030,18710,25940,9780,16160,11800,9250,2550
10,237,nawada,Rural,70-74,27608,15906,11702,19500,9035,10465,8108,6871,1237
10,237,nawada,Rural,75-79,11079,5849,5230,7909,3200,4709,3170,2649,521
10,237,nawada,Rural,80+,14362,7802,6560,10046,4389,5657,4316,3413,903
10,237,nawada,Rural,Age not stated,3617,2051,1566,1534,720,814,2083,1331,752
10,237,nawada,Urban,All ages,215579,113012,102567,78659,35618,43041,136920,77394,59526
10,237,nawada,Urban,0-6,33145,17213,15932,33145,17213,15932,0,0,0
10,237,nawada,Urban,7,4908,2571,2337,1452,716,736,3456,1855,1601
10,237,nawada,Urban,8,6860,3561,3299,1559,739,820,5301,2822,2479
10,237,nawada,Urban,9,4592,2465,2127,852,416,436,3740,2049,1691
10,237,nawada,Urban,10,7467,3995,3472,1238,637,601,6229,3358,2871
10,237,nawada,Urban,11,4385,2354,2031,557,273,284,3828,2081,1747
10,237,nawada,Urban,12,6745,3516,3229,898,450,448,5847,3066,2781
10,237,nawada,Urban,13,4508,2263,2245,537,266,271,3971,1997,1974
10,237,nawada,Urban,14,5382,2750,2632,672,337,335,4710,2413,2297
10,237,nawada,Urban,15,5088,2670,2418,731,365,366,4357,2305,2052
10,237,nawada,Urban,16,5216,2676,2540,762,376,386,4454,2300,2154
10,237,nawada,Urban,17,3704,1929,1775,456,210,246,3248,1719,1529
10,237,nawada,Urban,18,6008,3182,2826,1059,471,588,4949,2711,2238
10,237,nawada,Urban,19,3504,1843,1661,507,223,284,2997,1620,1377
10,237,nawada,Urban,20-24,19362,10288,9074,3680,1553,2127,15682,8735,6947
10,237,nawada,Urban,25-29,17322,8958,8364,3981,1491,2490,13341,7467,5874
10,237,nawada,Urban,30-34,15154,7738,7416,4077,1579,2498,11077,6159,4918
10,237,nawada,Urban,35-39,13748,7127,6621,3927,1510,2417,9821,5617,4204
10,237,nawada,Urban,40-44,11507,6157,5350,3633,1418,2215,7874,4739,3135
10,237,nawada,Urban,45-49,9499,5055,4444,3272,1197,2075,6227,3858,2369
10,237,nawada,Urban,50-54,7018,3860,3158,2600,1026,1574,4418,2834,1584
10,237,nawada,Urban,55-59,5780,2903,2877,2212,670,1542,3568,2233,1335
10,237,nawada,Urban,60-64,5570,2970,2600,2473,878,1595,3097,2092,1005
10,237,nawada,Urban,65-69,3711,1965,1746,1673,558,1115,2038,1407,631
10,237,nawada,Urban,70-74,2630,1514,1116,1333,517,816,1297,997,300
10,237,nawada,Urban,75-79,1035,572,463,510,189,321,525,383,142
10,237,nawada,Urban,80+,1416,738,678,767,279,488,649,459,190
10,237,nawada,Urban,Age not stated,315,179,136,96,61,35,219,118,101
10,238,jamui,Total,All ages,1760405,916064,844341,901817,381679,520138,858588,534385,324203
10,238,jamui,Total,0-6,324513,165945,158568,324513,165945,158568,0,0,0
10,238,jamui,Total,7,44464,22686,21778,13778,6526,7252,30686,16160,14526
10,238,jamui,Total,8,59044,30520,28524,11909,5475,6434,47135,25045,22090
10,238,jamui,Total,9,40431,20848,19583,7153,3257,3896,33278,17591,15687
10,238,jamui,Total,10,64516,34191,30325,10528,4719,5809,53988,29472,24516
10,238,jamui,Total,11,37391,19682,17709,5214,2196,3018,32177,17486,14691
10,238,jamui,Total,12,52827,28311,24516,7282,2953,4329,45545,25358,20187
10,238,jamui,Total,13,35717,18786,16931,4848,1893,2955,30869,16893,13976
10,238,jamui,Total,14,36117,19187,16930,5666,2224,3442,30451,16963,13488
10,238,jamui,Total,15,38015,21498,16517,7394,3106,4288,30621,18392,12229
10,238,jamui,Total,16,32808,18378,14430,6605,2661,3944,26203,15717,10486
10,238,jamui,Total,17,22658,12721,9937,4905,1779,3126,17753,10942,6811
10,238,jamui,Total,18,40198,21487,18711,11682,3672,8010,28516,17815,10701
10,238,jamui,Total,19,24618,11891,12727,7899,2087,5812,16719,9804,6915
10,238,jamui,Total,20-24,143841,73967,69874,53395,16627,36768,90446,57340,33106
10,238,jamui,Total,25-29,138761,69020,69741,60318,19377,40941,78443,49643,28800
10,238,jamui,Total,30-34,122841,62820,60021,57798,20217,37581,65043,42603,22440
10,238,jamui,Total,35-39,109959,57053,52906,56496,20396,36100,53463,36657,16806
10,238,jamui,Total,40-44,87198,47441,39757,48161,19146,29015,39037,28295,10742
10,238,jamui,Total,45-49,72054,37024,35030,43338,16113,27225,28716,20911,7805
10,238,jamui,Total,50-54,56018,31156,24862,34573,14740,19833,21445,16416,5029
10,238,jamui,Total,55-59,46921,22088,24833,30925,10191,20734,15996,11897,4099
10,238,jamui,Total,60-64,50011,26096,23915,33804,13505,20299,16207,12591,3616
10,238,jamui,Total,65-69,33429,17389,16040,22910,9032,13878,10519,8357,2162
10,238,jamui,Total,70-74,22315,13026,9289,15728,7470,8258,6587,5556,1031
10,238,jamui,Total,75-79,8145,4352,3793,5651,2329,3322,2494,2023,471
10,238,jamui,Total,80+,10177,5475,4702,6899,2955,3944,3278,2520,758
10,238,jamui,Total,Age not stated,5418,3026,2392,2445,1088,1357,2973,1938,1035
10,238,jamui,Rural,All ages,1615072,839776,775296,847761,358592,489169,767311,481184,286127
10,238,jamui,Rural,0-6,301124,153863,147261,301124,153863,147261,0,0,0
10,238,jamui,Rural,7,40974,20973,20001,12891,6090,6801,28083,14883,13200
10,238,jamui,Rural,8,54952,28397,26555,11334,5212,6122,43618,23185,20433
10,238,jamui,Rural,9,37412,19280,18132,6737,3062,3675,30675,16218,14457
10,238,jamui,Rural,10,59930,31729,28201,10023,4462,5561,49907,27267,22640
10,238,jamui,Rural,11,34271,18019,16252,4936,2078,2858,29335,15941,13394
10,238,jamui,Rural,12,48773,26168,22605,6941,2794,4147,41832,23374,18458
10,238,jamui,Rural,13,32703,17246,15457,4615,1784,2831,28088,15462,12626
10,238,jamui,Rural,14,32810,17494,15316,5354,2086,3268,27456,15408,12048
10,238,jamui,Rural,15,34571,19626,14945,6983,2924,4059,27588,16702,10886
10,238,jamui,Rural,16,29706,16822,12884,6228,2511,3717,23478,14311,9167
10,238,jamui,Rural,17,20260,11472,8788,4629,1667,2962,15631,9805,5826
10,238,jamui,Rural,18,36502,19467,17035,11111,3444,7667,25391,16023,9368
10,238,jamui,Rural,19,22289,10702,11587,7471,1943,5528,14818,8759,6059
10,238,jamui,Rural,20-24,130776,67008,63768,50661,15682,34979,80115,51326,28789
10,238,jamui,Rural,25-29,126972,62885,64087,57352,18366,38986,69620,44519,25101
10,238,jamui,Rural,30-34,112501,57507,54994,55051,19283,35768,57450,38224,19226
10,238,jamui,Rural,35-39,100299,52017,48282,53470,19367,34103,46829,32650,14179
10,238,jamui,Rural,40-44,79250,43069,36181,45483,18203,27280,33767,24866,8901
10,238,jamui,Rural,45-49,65600,33612,31988,40950,15322,25628,24650,18290,6360
10,238,jamui,Rural,50-54,51075,28454,22621,32652,14062,18590,18423,14392,4031
10,238,jamui,Rural,55-59,42917,19996,22921,29240,9694,19546,13677,10302,3375
10,238,jamui,Rural,60-64,46080,24089,21991,31934,12913,19021,14146,11176,2970
10,238,jamui,Rural,65-69,30755,15979,14776,21606,8613,12993,9149,7366,1783
10,238,jamui,Rural,70-74,20521,11959,8562,14803,7086,7717,5718,4873,845
10,238,jamui,Rural,75-79,7416,3945,3471,5299,2208,3091,2117,1737,380
10,238,jamui,Rural,80+,9380,5059,4321,6497,2811,3686,2883,2248,635
